episode,total_reward
1249,-18.696693990169003
1250,-13.249080718834257
1251,-15.87504370546577
1252,-16.791189315040874
1253,-14.938688899473618
1254,-15.459064520978595
1255,-19.57036994707556
1256,-16.115852819857814
1257,-18.59544524452982
1258,-17.58086609541291
1259,-16.610984851357912
1260,-16.925383044809866
1261,-17.5386315222605
1262,-16.955593365673018
1263,-15.364940589448976
1264,-16.600838797611807
1265,-17.897054301524165
1266,-15.22638793713999
1267,-18.827271043008757
1268,-15.758670060623455
1269,-12.75119427291851
1270,-13.905261286858511
1271,-16.61232171052401
1272,-17.0736809656971
1273,-13.299541027248704
1274,-13.871041942007947
1275,-14.91598734981752
1276,-15.859633304237652
1277,-16.13388399846456
1278,-19.46488855167048
1279,-16.303596105756284
1280,-20.37059725180712
1281,-20.83216811503062
1282,-18.211184719545557
1283,-19.083696521483063
1284,-17.96262964399159
1285,-14.287324899231539
1286,-18.42270973590403
1287,-18.08552476439421
1288,-15.366633919905592
1289,-19.257853321734896
1290,-20.647960128124716
1291,-17.74274601132784
1292,-23.291230499336315
1293,-17.32332018144784
1294,-19.65498233714476
1295,-19.41505713813915
1296,-18.623966470178033
1297,-12.95114825351553
1298,-13.32091105047455
1299,-16.30909030394044
1300,-13.584692876157856
1301,-19.10794857232269
1302,-17.520321773739198
1303,-16.183730712719154
1304,-23.094473045815754
1305,-16.785646491295182
1306,-16.181472780484746
1307,-17.939129665949345
1308,-20.78978804710778
1309,-17.54934093387406
1310,-23.423687044954683
1311,-21.53341970426991
1312,-20.0959693829587
1313,-25.43258528894302
1314,-22.86441359437307
1315,-21.711118963752007
1316,-19.37137661428094
1317,-23.271706691938498
1318,-17.39855388969611
1319,-19.840399549408083
1320,-21.581380541553354
1321,-16.749548439483334
1322,-18.67728093608799
1323,-15.465311687240632
1324,-15.58917788110466
1325,-17.364251202644766
1326,-18.320315191748406
1327,-16.90188040621102
1328,-19.086417542742492
1329,-19.139651823978568
1330,-15.694663327771254
1331,-17.681244536498678
1332,-17.25528346251361
1333,-17.805417400615394
1334,-18.65276647210845
1335,-16.545972846771647
1336,-21.65184759416578
1337,-19.72596523455381
1338,-12.836019212599648
1339,-17.863362280866337
1340,-16.451709877292572
1341,-18.673349290786504
1342,-18.70544765783739
1343,-16.334598455778217
1344,-15.64541520040434
1345,-16.641106678757744
1346,-18.15491794478065
1347,-21.716848025652304
1348,-17.90527986268406
1349,-15.125967538279745
1350,-17.47979446916304
1351,-31.405819616748907
1352,-16.500587332560933
1353,-17.08234876332307
1354,-19.26786998105645
1355,-15.65284586296618
1356,-26.364344889707418
1357,-39.77913660637198
1358,-25.977245444995418
1359,-24.0894364077
1360,-24.47028373161204
1361,-26.645634407562767
1362,-24.203326959562972
1363,-18.284039203512453
1364,-32.52167711085197
1365,-17.238777404213778
1366,-18.214708996072073
1367,-21.000779843708706
1368,-19.729031761292
1369,-20.045798666672326
1370,-23.12678908055291
1371,-17.43928224958856
1372,-29.34657201415512
1373,-17.47815005270517
1374,-19.36769890221126
1375,-19.126307611284354
1376,-17.660319478709543
1377,-16.32876222306278
1378,-20.40610156133731
1379,-31.114342442431692
1380,-18.645397962535284
1381,-26.342500428594384
1382,-21.76211501234814
1383,-23.701325913699318
1384,-22.346555523577408
1385,-26.424552856415843
1386,-19.481711905998118
1387,-16.42147475233871
1388,-19.0359726382257
1389,-18.669543830265237
1390,-19.85266223066498
1391,-19.976672011536813
1392,-20.233405187783283
1393,-17.275337519556025
1394,-16.625735917540744
1395,-19.669522269828963
1396,-23.77626473594392
1397,-23.128783969803393
1398,-19.742988577962528
1399,-26.489634580420883
1400,-21.39159431134977
1401,-16.33198150780543
1402,-23.611215846782944
1403,-22.835694217160082
1404,-21.537111419573552
1405,-19.194484801413555
1406,-17.265672184148357
1407,-17.421883406684003
1408,-19.439216324746244
1409,-23.61901642081095
1410,-19.87386317280474
1411,-17.55213108446932
1412,-14.98273391552924
1413,-16.874546525995587
1414,-19.800341481015217
1415,-20.175698251932968
1416,-23.261624149353693
1417,-19.628143590482857
1418,-19.39675294935315
1419,-14.986851460540557
1420,-25.159986558246672
1421,-15.809870449134303
1422,-22.428668399740857
1423,-25.677961461019528
1424,-25.198996351838495
1425,-27.649189642640163
1426,-24.066273221070343
1427,-22.73733982332783
1428,-31.590927280908602
1429,-24.599883797810808
1430,-18.414021018349267
1431,-29.847349925264645
1432,-27.977594472373767
1433,-22.592899106003188
1434,-17.60492713890822
1435,-17.40414389106801
1436,-19.581459487460517
1437,-19.958842042039656
1438,-20.920209446112587
1439,-21.673548512756348
1440,-25.707172109656618
1441,-20.627383735000848
1442,-15.867201633937047
1443,-21.762157247619143
1444,-27.325507320918845
1445,-19.19704902622867
1446,-27.314903246093273
1447,-21.634834917105483
1448,-23.231763943597805
1449,-15.424452943287921
1450,-27.03469918329276
1451,-18.239630269342946
1452,-17.143014003122712
1453,-28.004704661735545
1454,-22.24594728987421
1455,-17.23852921751089
1456,-14.898258583036306
1457,-20.516932132597827
1458,-18.627730548144484
1459,-17.6935799125456
1460,-16.928760688066863
1461,-28.650446353568636
1462,-22.460536495174505
1463,-25.577642700934696
1464,-20.389728569689254
1465,-20.89686802644131
1466,-39.82092827693236
1467,-23.938317430884076
1468,-22.299653555355192
1469,-19.08488256373397
1470,-20.649768096491528
1471,-28.734366668350436
1472,-29.126211067497763
1473,-26.72171040498455
1474,-26.77259299073286
1475,-31.836614982049376
1476,-22.557214875976587
1477,-15.385933751550699
1478,-16.32168673358786
1479,-19.12947281182063
1480,-19.520560217775202
1481,-20.413054478105224
1482,-19.199366492774438
1483,-28.60542430996513
1484,-17.043780220767683
1485,-23.270285189082493
1486,-22.916204352199493
1487,-15.983378585315275
1488,-18.708516198545695
1489,-26.069243123733628
1490,-30.346576312574367
1491,-27.4521873029711
1492,-21.918028374039782
1493,-29.498458998185306
1494,-21.80864256666556
1495,-22.634806692478108
1496,-17.956144307995224
1497,-28.855303553158738
1498,-23.210006401704874
1499,-21.2723031553039
1500,-21.024525009071233
1501,-24.963444486792113
1502,-20.530540714176393
1503,-16.77399012592733
1504,-29.264536919637763
1505,-23.041283572388004
1506,-31.554756853710106
1507,-23.896171023975327
1508,-23.27361449969554
1509,-23.519850643679206
1510,-22.838779786251976
1511,-14.997137135498633
1512,-24.636084511484054
1513,-19.40556762555305
1514,-18.161223934913494
1515,-22.512764772077393
1516,-19.877595309329916
1517,-22.225944198708312
1518,-20.045945195826334
1519,-20.135265768083713
1520,-15.654301091962406
1521,-16.82958673101387
1522,-16.125114980246888
1523,-17.794222567746914
1524,-17.542572063886983
1525,-19.82052402201259
1526,-17.312436336374148
1527,-15.86104924943539
1528,-19.697135617140642
1529,-19.222280876486348
1530,-19.73699808181949
1531,-19.82358046340921
1532,-20.71567060972565
1533,-19.97656358033079
1534,-21.529709254609045
1535,-20.761661371953178
1536,-18.355304648896396
1537,-20.018656282663144
1538,-19.633055119490614
1539,-19.670661744062528
1540,-19.753184835508122
1541,-18.31326947119961
1542,-20.684079170103562
1543,-23.382278524954437
1544,-15.575634258154293
1545,-16.9676313869849
1546,-17.915623500679477
1547,-19.358950711311458
1548,-15.173272470158153
1549,-21.58922779653561
1550,-17.706970690280034
1551,-23.917896502246123
1552,-21.82713442853663
1553,-20.06935191751556
1554,-16.91318446048879
1555,-16.078757083521616
1556,-24.32630073765788
1557,-16.21111073714869
1558,-25.790940705967145
1559,-25.615442217314914
1560,-19.663900710937757
1561,-20.348277572872142
1562,-18.51041853557733
1563,-16.91777336519916
1564,-27.682481352435325
1565,-24.085808469211536
1566,-21.06991592517972
1567,-15.971712182650972
1568,-18.899673980393338
1569,-21.230750647152465
1570,-24.123021262379083
1571,-19.16494832945897
1572,-15.70087797657428
1573,-18.023586253438886
1574,-20.512248377989103
1575,-27.000531127605463
1576,-21.209800434496707
1577,-26.855387007207923
1578,-24.2645320806998
1579,-29.73088945703637
1580,-22.49629067863753
1581,-23.41544258727587
1582,-28.177157130480957
1583,-19.01110244025749
1584,-21.35513005535995
1585,-19.720973676254165
1586,-19.929778937421894
1587,-22.351804195594028
1588,-16.46597969936849
1589,-15.85585783567188
1590,-18.81560285955012
1591,-19.500049943603912
1592,-17.170349580641084
1593,-18.786519053668144
1594,-23.03435588549138
1595,-19.68817762341144
1596,-16.269360058323493
1597,-23.389985173712702
1598,-22.09349059648934
1599,-23.002988537965894
1600,-19.188862680985167
1601,-22.78029157942168
1602,-19.567425695488765
1603,-19.190212382442933
1604,-18.383649258483295
1605,-19.76144862706058
1606,-17.04759162837515
1607,-27.060598514365676
1608,-18.825308312993933
1609,-18.28692323701918
1610,-25.997814136248962
1611,-18.654258561235302
1612,-15.290797417970621
1613,-16.36121212831773
1614,-18.799146441760563
1615,-20.159754106560072
1616,-20.181958534614083
1617,-21.554346320352042
1618,-16.039257468083832
1619,-18.480353022824563
1620,-25.864186758123328
1621,-15.740596555764842
1622,-25.39120830172734
1623,-15.596447484700537
1624,-27.100785365475964
1625,-14.509757988500434
1626,-13.997798145850396
1627,-25.367877804313935
1628,-21.435687354117917
1629,-23.794609803126313
1630,-17.16532328612676
1631,-18.88023694661141
1632,-24.23642095309434
1633,-21.52725452704327
1634,-19.30453256790571
1635,-15.816593125101722
1636,-15.195194781663448
1637,-15.170565145479728
1638,-16.552570506016135
1639,-14.263241705606989
1640,-15.526917120893502
1641,-18.536329050778747
1642,-19.74057836710839
1643,-19.91962324620874
1644,-13.915269778931028
1645,-15.973361035919929
1646,-18.017953963996614
1647,-20.110004975674375
1648,-18.17925209349795
1649,-20.274697534133082
1650,-14.896366077535713
1651,-22.143579494442772
1652,-19.391903842617346
1653,-22.237451298578698
1654,-21.442244906918344
1655,-20.302421336323498
1656,-20.975258124729308
1657,-19.911252923688863
1658,-15.447813696626783
1659,-17.793044631681013
1660,-16.26650558744025
1661,-17.025729039021897
1662,-19.569029018100743
1663,-15.84649050165758
1664,-16.369838035709048
1665,-26.732013364276085
1666,-21.84956846172748
1667,-16.54200119913168
1668,-24.47238339104311
1669,-20.60975163441951
1670,-21.71263387977975
1671,-18.731353020656236
1672,-16.882722107201683
1673,-21.97682138411014
1674,-25.797924689518766
1675,-19.75479207654214
1676,-17.03333674892213
1677,-23.035841930530715
1678,-21.89396688748267
1679,-20.869859102498268
1680,-18.542665224408722
1681,-14.835064083516547
1682,-15.720358666823227
1683,-15.921219624051023
1684,-18.669554332552718
1685,-19.155918221017757
1686,-18.46407020062714
1687,-19.382473089997255
1688,-24.18099347307959
1689,-17.87590212847097
1690,-15.98090786189189
1691,-19.225988055919306
1692,-21.66983530149369
1693,-14.339222765779233
1694,-23.26571464743254
1695,-21.315448697836544
1696,-18.492373256365035
1697,-18.561570902813674
1698,-20.718380205132036
1699,-23.216932542284376
1700,-14.82913498174982
1701,-27.403882421750666
1702,-24.466721815822062
1703,-17.139832446985935
1704,-20.282261873273043
1705,-15.175214974327957
1706,-18.084795444459118
1707,-16.543025650599816
1708,-16.664112950200778
1709,-15.34927512475167
1710,-20.64672302299311
1711,-17.687724807451154
1712,-25.949423115005565
1713,-26.511830903215216
1714,-21.432443706385353
1715,-17.897805579653692
1716,-20.43302385926355
1717,-15.92103677708893
1718,-17.73670284136336
1719,-21.993476562302376
1720,-25.107086817870425
1721,-21.719099304394042
1722,-15.447227954538452
1723,-15.708660621229374
1724,-18.995843521013583
1725,-14.639643842795211
1726,-13.571501062237214
1727,-17.77591486305224
1728,-18.31909615638628
1729,-20.952555692104745
1730,-18.627561147194584
1731,-19.409535865125058
1732,-21.2365570811702
1733,-24.233978224380053
1734,-18.2922174628101
1735,-24.692300600112382
1736,-17.563837764553856
1737,-19.632856672180647
1738,-20.48483587883115
1739,-16.203701506460124
1740,-18.42190672263799
1741,-16.20375034559008
1742,-21.603337617613413
1743,-26.41168306619671
1744,-17.946686593198663
1745,-22.873587220638466
1746,-15.597671789692054
1747,-15.510144173975611
1748,-19.046486853098408
1749,-20.522451885125484
1750,-18.82606521504166
1751,-19.63018645620177
1752,-19.61275906352694
1753,-14.924805220181131
1754,-16.53367653020294
1755,-22.618562991784717
1756,-21.900061592934996
1757,-23.40742681346128
1758,-17.99575045551876
1759,-18.338801380131365
1760,-19.23263427615061
1761,-17.970626180131077
1762,-18.192077641518075
1763,-20.495984789354278
1764,-18.118275895307185
1765,-18.39542781310604
1766,-18.341595825721623
1767,-21.858077865283054
1768,-18.862549676230955
1769,-17.18137479475546
1770,-21.046696197236006
1771,-19.91294205524912
1772,-21.053115862336064
1773,-18.28125565810479
1774,-20.011336057516814
1775,-19.55947459777031
1776,-24.322587189292527
1777,-19.611970525946642
1778,-22.42933112034273
1779,-23.527251743624998
1780,-22.858332526968972
1781,-16.494015872068395
1782,-25.496723452295008
1783,-22.410490884741446
1784,-20.340415614392043
1785,-25.094117712089563
1786,-21.818634871167617
1787,-22.199347143648083
1788,-17.772758042995942
1789,-20.346380109124894
1790,-15.367520948482705
1791,-17.256122774544604
1792,-15.425119963105368
1793,-19.706467721696825
1794,-19.69084499138333
1795,-21.039126956026404
1796,-22.805262909892406
1797,-26.413948232397075
1798,-21.204158286129974
1799,-20.48806452673464
1800,-18.660974330699815
1801,-15.908608702672673
1802,-17.92007093280118
1803,-27.982683611535492
1804,-14.730737732403302
1805,-22.808578993449125
1806,-21.40682568131623
1807,-21.43136530823791
1808,-19.031351104698587
1809,-27.671531380563003
1810,-22.68807349443751
1811,-23.10368656872927
1812,-16.410722066872765
1813,-15.712132865149592
1814,-18.30616351657412
1815,-21.966238830693122
1816,-20.454974401710132
1817,-15.92605065730045
1818,-22.441704254301285
1819,-14.688877978033258
1820,-31.804169888157887
1821,-39.2096924024667
1822,-30.723162900845605
1823,-28.484838230351137
1824,-21.27013521214081
1825,-27.377072452363414
1826,-25.810885111350732
1827,-23.53979281940336
1828,-18.920557661564693
1829,-23.30956622443069
1830,-17.214198219399332
1831,-32.11873849124735
1832,-17.870686857783546
1833,-15.737211239175672
1834,-18.270077269335324
1835,-23.95139899001652
1836,-24.530836766147758
1837,-65.18130406338813
1838,-58.63094281149401
1839,-87.67871474946352
1840,-56.043004464409805
1841,-92.5785309627652
1842,-170.37578884470514
1843,-111.86107777580618
1844,-155.79503547661002
1845,-206.06700511388476
1846,-76.59669416546822
1847,-161.5615147991106
1848,-136.06546601094306
1849,-83.23271026276055
1850,-70.87222119490616
1851,-72.0005304605467
1852,-83.66686814352875
1853,-131.55477240607138
1854,-207.96223403643813
1855,-178.5662275238894
1856,-153.40201611057853
1857,-118.29596646800637
1858,-101.70389501093888
1859,-63.8699132039409
1860,-63.274263206061974
1861,-25.528608068493295
1862,-34.71292406217138
1863,-25.32814015497243
1864,-25.396963642004945
1865,-24.33632967647698
1866,-22.839627325578235
1867,-26.903274273039408
1868,-22.926519904341887
1869,-22.08839036363777
1870,-24.69817319612317
1871,-15.559053916227398
1872,-17.06245151297307
1873,-18.62850157129535
1874,-23.78242734716369
1875,-22.12307427870762
1876,-20.232382029430276
1877,-16.681910294959774
1878,-27.124482859583573
1879,-29.33363742509618
1880,-14.928120407498467
1881,-25.62030413190798
1882,-23.46317505911492
1883,-13.94312722253436
1884,-20.953444773581317
1885,-26.08011657268348
1886,-18.36472320100266
1887,-24.413071370591165
1888,-23.7001778423671
1889,-21.10617503442594
1890,-20.643998964054155
1891,-27.50454470472863
1892,-21.519567352670315
1893,-21.094272545324046
1894,-17.042736942613807
1895,-14.647797958587269
1896,-16.90197121620357
1897,-18.10105977063167
1898,-18.723686833079462
1899,-16.818307306468153
1900,-18.330283119667577
1901,-18.321887722025288
1902,-22.72062020720513
1903,-20.49851835656297
1904,-17.308753036677633
1905,-16.75382113849771
1906,-19.855555175248135
1907,-22.68086451864685
1908,-18.670657143421753
1909,-18.052967753979495
1910,-16.214986236877703
1911,-24.29581568342772
1912,-21.922837794957495
1913,-22.08278802102945
1914,-18.93612571156466
1915,-19.508024782670784
1916,-21.491493009545568
1917,-15.459107585014499
1918,-14.671462691116226
1919,-17.673323940221856
1920,-15.722372555630137
1921,-17.254684502968942
1922,-17.27026306531174
1923,-14.244995186711286
1924,-26.20012848112831
1925,-19.478017594347172
1926,-18.312516887733032
1927,-17.954489444141924
1928,-22.193170715379054
1929,-21.799117553378796
1930,-19.02561797443732
1931,-20.702082908139133
1932,-23.149161155403217
1933,-18.74501596357885
1934,-16.22659073130741
1935,-22.352212513437177
1936,-19.176586360549443
1937,-19.208711968967677
1938,-22.221273746580458
1939,-13.43891144889822
1940,-23.843762259253502
1941,-17.0996614390339
1942,-15.172705409341408
1943,-17.116397178854452
1944,-18.219287374002647
1945,-16.89098000147481
1946,-17.26112602967595
1947,-18.00299014206412
1948,-21.205022371841622
1949,-18.545115493032576
1950,-16.467004806732728
1951,-22.808296986030747
1952,-20.746322857485715
1953,-20.65467658114398
1954,-22.217930293346168
1955,-20.841788436466935
1956,-24.29927664046118
1957,-22.222840905682908
1958,-16.61986716986177
1959,-22.829510206256224
1960,-18.31577200739858
1961,-16.138548126674177
1962,-19.94106111216004
1963,-20.319096071060915
1964,-17.357219838588904
1965,-17.854667981823077
1966,-13.681054752953244
1967,-14.184030775345732
1968,-16.09044965820344
1969,-17.63658048805654
1970,-17.913667536527004
1971,-19.32271932887032
1972,-14.787963714269566
1973,-21.0809016298146
1974,-19.826018993547326
1975,-18.9047031205472
1976,-17.784397828336715
1977,-19.13238291087346
1978,-19.34592179766591
1979,-17.706224195475496
1980,-17.863060606235646
1981,-19.233345588730362
1982,-20.526823746165213
1983,-14.547141461757793
1984,-23.2057970923046
1985,-21.101196673087195
1986,-19.11245975313316
1987,-20.914297299266863
1988,-18.08135446492832
1989,-16.585946465197647
1990,-15.141836446323069
1991,-15.929297487493681
1992,-16.16370018075077
1993,-17.738748901490716
1994,-15.176420604370534
1995,-14.628670056066538
1996,-26.643177938160562
1997,-19.499631819499143
1998,-20.634163837919903
1999,-20.666600132933354
2000,-21.77367652138335
2001,-17.23069317199519
2002,-19.16853740607287
2003,-21.255183076728542
2004,-23.614692260734575
2005,-21.09155870346688
2006,-18.625182288459776
2007,-18.771859341011194
2008,-21.485422069897336
2009,-21.95040405769521
2010,-20.401063513349428
2011,-14.15456524597025
2012,-18.367041572190537
2013,-25.8775778716168
2014,-17.029387519176375
2015,-13.905577925509668
2016,-17.63468810211105
2017,-17.060395586342686
2018,-20.073073145715725
2019,-18.50373287358833
2020,-17.77336599951839
2021,-13.88443136068614
2022,-21.347022891789678
2023,-20.428108941826938
2024,-21.184060878368314
2025,-17.115927355221594
2026,-14.953294559374104
2027,-15.400057222672558
2028,-22.436747001590817
2029,-19.084789583584353
2030,-21.300558526324107
2031,-23.62416446485261
2032,-15.44733081621359
2033,-18.60836703920474
2034,-20.451615972060146
2035,-17.824088827820802
2036,-19.72255658635514
2037,-19.592221374052862
2038,-15.489373570735484
2039,-15.592829411869388
2040,-19.335132947928045
2041,-16.831095787136167
2042,-16.974282441537007
2043,-15.908219999917888
2044,-18.59281637528884
2045,-14.679452631104112
2046,-18.634901560188148
2047,-27.21331169723034
2048,-21.512485656080948
2049,-17.61524279000787
2050,-15.02992301129632
2051,-17.281904032173443
2052,-17.6024633248851
2053,-16.85749318954116
2054,-14.729747939769172
2055,-16.865614991110494
2056,-19.952550144396618
2057,-17.9567124857214
2058,-19.27111647008367
2059,-13.85317605082438
2060,-20.680710232307067
2061,-21.69960191447979
2062,-15.912820543389065
2063,-17.190958049018484
2064,-16.878470094842463
2065,-16.180730295022325
2066,-16.26887932321229
2067,-19.590248992646693
2068,-16.52207279082783
2069,-18.59474948620995
2070,-19.862927158052358
2071,-16.334130850676395
2072,-20.559184273902773
2073,-15.609034137252259
2074,-17.415377086669537
2075,-15.54139666839075
2076,-16.883487160624924
2077,-16.450161733338923
2078,-20.607097540765594
2079,-20.797983208294
2080,-17.163236482024644
2081,-17.06292675353999
2082,-14.690958515295051
2083,-17.241070539576263
2084,-17.06335598449216
2085,-21.136506850536943
2086,-19.98370846433673
2087,-22.620695737328525
2088,-18.92360685095975
2089,-26.972561544626622
2090,-20.023288453161026
2091,-27.243554779174552
2092,-20.472197023626308
2093,-19.319915111394614
2094,-23.9139184854466
2095,-28.12139991789879
2096,-19.836744558116855
2097,-21.281418409162335
2098,-21.37075127053859
2099,-19.094419786296385
2100,-23.579106813770746
2101,-28.00952648375702
2102,-25.395286354813567
2103,-17.942720104388666
2104,-18.184366626238443
2105,-17.070611185619853
2106,-17.413799997102863
2107,-17.66475228218016
2108,-21.523002130811605
2109,-20.520811509594576
2110,-23.35746771607566
2111,-20.89473960337006
2112,-14.385065147400809
2113,-26.67197199923197
2114,-20.70003797332341
2115,-17.16343965770851
2116,-18.160524746491255
2117,-14.991393679136884
2118,-20.19304864809755
2119,-23.517311757807903
2120,-20.43528857066188
2121,-29.17131003343139
2122,-25.393566923329878
2123,-24.822788876202956
2124,-18.50322003255456
2125,-23.276497663377263
2126,-22.22995403677569
2127,-15.082270659516812
2128,-16.057425999016278
2129,-18.71550224564117
2130,-20.34378479290146
2131,-19.83834105363596
2132,-19.527869359844374
2133,-22.309599512997735
2134,-22.209487669753052
2135,-24.288193465559516
2136,-17.69245517041893
2137,-16.08121000603835
2138,-18.983131746386753
2139,-27.23339994504964
2140,-24.885245656959064
2141,-18.986988984012854
2142,-22.06736451590867
2143,-19.472545313212898
2144,-19.52584640047001
2145,-19.098546016137888
2146,-23.480368159329437
2147,-22.966941227222
2148,-17.149144234918662
2149,-16.10151830483487
2150,-19.788563580136383
2151,-15.875231306075161
2152,-18.513867797680263
2153,-18.61509977570541
2154,-17.375021066855002
2155,-15.679498232364004
2156,-20.671749268959616
2157,-22.34412039711608
2158,-15.54436461747706
2159,-21.711265099218537
2160,-20.37714387779524
2161,-15.17185068410058
2162,-17.950229261076135
2163,-22.92919920684085
2164,-22.63830913617665
2165,-24.197767184355115
2166,-29.076653051627538
2167,-18.29720809462232
2168,-19.07409668181359
2169,-16.674801982492298
2170,-22.114878262606343
2171,-18.69489631365375
2172,-17.24038471558334
2173,-25.63434606277432
2174,-23.204693402137096
2175,-20.83784514584916
2176,-21.744006112683614
2177,-20.611027303539075
2178,-18.387535549721726
2179,-22.7718236051224
2180,-24.08229233769654
2181,-20.300759268274767
2182,-22.202739225768866
2183,-15.1028148970963
2184,-21.548071012781346
2185,-21.789965589582344
2186,-17.626687149607477
2187,-21.840232144472647
2188,-25.36113724680653
2189,-15.978514095774056
2190,-15.012829047482539
2191,-24.161543833862314
2192,-24.10036720205445
2193,-20.024193195093996
2194,-18.84473936938229
2195,-21.8111444602297
2196,-18.10937964609244
2197,-14.339040651672981
2198,-13.802690670241926
2199,-14.691702565170388
2200,-19.71108783546281
2201,-18.781615230591576
2202,-16.18363265467014
2203,-24.80114652034971
2204,-21.81782768383716
2205,-19.54707541124676
2206,-19.342892503528955
2207,-17.115958201895438
2208,-18.4173710403024
2209,-16.255818064803364
2210,-18.014085431237312
2211,-21.065655028983443
2212,-21.58080597375803
2213,-19.085645695057174
2214,-16.050972538227196
2215,-15.154595669966866
2216,-15.89888084413783
2217,-13.534810745515395
2218,-17.755082923970523
2219,-18.78171486425599
2220,-21.619844518382394
2221,-16.114186324686475
2222,-14.411990254493059
2223,-13.970582502748455
2224,-17.654648734948864
2225,-17.21305358764272
2226,-18.427484376664747
2227,-20.5910591199558
2228,-18.47162717368312
2229,-23.600158749076183
2230,-18.644559465412666
2231,-16.787234446002977
2232,-21.385882474208067
2233,-23.004221004432033
2234,-21.418092303125952
2235,-20.74513542263466
2236,-20.082268069174887
2237,-18.546767478923964
2238,-21.76586963017401
2239,-13.832997584918981
2240,-20.167550748282927
2241,-20.631555237271442
2242,-20.64617486300827
2243,-20.023107635056135
2244,-17.001386568694116
2245,-23.469725672278805
2246,-14.328333039806498
2247,-13.351050211017167
2248,-16.828048131244564
2249,-17.02966247350885
2250,-18.09450812446839
2251,-20.248037798942654
2252,-17.90871768619205
2253,-19.16965413067651
2254,-23.558283505068374
2255,-17.597200298649778
2256,-20.16440120479312
2257,-19.732834992904337
2258,-16.304171591468034
2259,-26.230316772893424
2260,-23.15895607291742
2261,-21.65959726990684
2262,-16.069996573357187
2263,-20.35293968115387
2264,-22.699964409599573
2265,-21.072517563605864
2266,-21.636860698306315
2267,-18.071997170010086
2268,-17.952928275990452
2269,-23.878753000762607
2270,-22.05155866699225
2271,-18.766741402164456
2272,-14.487081157838176
2273,-14.15469158128297
2274,-15.96495860317535
2275,-14.539517452479792
2276,-18.995594905213025
2277,-22.46902563747568
2278,-20.776694553413986
2279,-18.06729676327814
2280,-16.378409043139914
2281,-22.497992744883085
2282,-24.158478089242912
2283,-16.692101182575563
2284,-20.708057076118315
2285,-21.199398498720267
2286,-24.4029223835469
2287,-18.079012483830475
2288,-19.9209890902234
2289,-18.976945430965447
2290,-17.250257957694245
2291,-23.42755911188369
2292,-20.1962196412965
2293,-20.437259575152403
2294,-18.228543287488485
2295,-20.619042629180406
2296,-15.287724405629953
2297,-17.388150416723057
2298,-15.451072903477716
2299,-15.743171124265636
2300,-19.281089954037515
2301,-19.029741633263157
2302,-17.292692190171625
2303,-20.5846535756758
2304,-19.300880699169802
2305,-17.765679771839572
2306,-19.394828625402333
2307,-19.170490482350637
2308,-22.001589228240036
2309,-17.399811982982435
2310,-20.596441350426424
2311,-18.346366578053217
2312,-19.074897275252965
2313,-20.078970788754965
2314,-20.07826917239963
2315,-22.462776609551273
2316,-18.680030684600474
2317,-17.944530303485422
2318,-18.5374632523108
2319,-25.33893456475282
2320,-16.930544336184987
2321,-14.777527437499392
2322,-15.378258559347366
2323,-18.247490821598042
2324,-18.085160022932868
2325,-20.50785587592795
2326,-20.15411568544822
2327,-20.50691037540713
2328,-22.416278364111516
2329,-19.21368025696632
2330,-21.933659053081158
2331,-19.510489906933635
2332,-20.313261437920048
2333,-15.571393962791253
2334,-23.285852593570482
2335,-19.73875328377812
2336,-18.253651659815773
2337,-18.531934936135563
2338,-20.184348962275457
2339,-26.722987711796954
2340,-21.331864431573322
2341,-18.414698026598717
2342,-16.527820855620682
2343,-20.40519727341937
2344,-14.91671842731088
2345,-15.453657777355552
2346,-16.055040639937562
2347,-16.926579952482484
2348,-13.312325778717614
2349,-19.57903023215389
2350,-14.241282818648028
2351,-20.012872724290766
2352,-22.590721395597463
2353,-21.223904652461027
2354,-19.68889867499383
2355,-25.019274002947782
2356,-21.481350320270273
2357,-19.640699786374256
2358,-15.631524890724517
2359,-21.229205749700853
2360,-15.021553621556906
2361,-18.6681263479817
2362,-24.466906855982444
2363,-18.155166705183966
2364,-19.00596930873425
2365,-23.530011420029044
2366,-22.208680570506168
2367,-19.074997534677888
2368,-16.00200510856476
2369,-14.860116956814814
2370,-16.602446887904115
2371,-14.339805274179197
2372,-15.23313456181786
2373,-18.241289133212412
2374,-21.080817509775876
2375,-19.79246712028184
2376,-16.07343535481987
2377,-23.628457689632555
2378,-22.224232876589298
2379,-24.161566832267766
2380,-22.375603236208498
2381,-22.91482260976477
2382,-24.056375186810566
2383,-26.040103707912664
2384,-19.17813589467447
2385,-19.22299889639548
2386,-20.907143401169222
2387,-18.68454835099709
2388,-22.34433182083928
2389,-22.240462203864634
2390,-21.829831742076646
2391,-20.580372516122353
2392,-15.667771578471452
2393,-15.824168802088248
2394,-15.711295172936566
2395,-17.018821605329748
2396,-21.25836445629493
2397,-17.81351766141677
2398,-22.946799358600085
2399,-17.930610435344935
2400,-19.431085673734046
2401,-21.01924532172608
2402,-18.86981999650917
2403,-14.686620025434733
2404,-15.021986630733466
2405,-16.701030357140137
2406,-16.390796919655486
2407,-17.48697010136386
2408,-18.071104989054554
2409,-19.4131888068285
2410,-17.538327495316363
2411,-24.011764336444188
2412,-19.596464528277757
2413,-21.8297727252949
2414,-20.892799884253762
